domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Without the latest advanced AI chips from Nvidia, AMD. Dont expect us to become a leader of AI in South East Asia. Becoming a pioneer/ leader in AI, requires substantial resources: Funding, Highly-skilled workforce, Hardware, etc. We have have a funding, but can we really compete with the pioneers in the US that throw Billions of dollars for development?

 Those glorifying Malaysian semi conductor industry is laughable, Malaysia do no MANUFACTURE these chips in Malaysia (latest 3-5 nanometer chips), the semi conductor industry in Malaysia serve a crucial role in the global supply chain  (packaging, testing, and assembly). That doesn't mean Malaysia will be able to acquire these advanced chips to become the leader in AI for S.E.A. I love it when AI is thrown around and glorified. As of now, Malaysia's local fab only produces (historically 110nm to 40nm), currently 28nm to 22nm. We do not MANUFACTURE 3-5nm chips, we just provide them with assembly, testing and packaging. LOL,",Negative,"Without the latest advanced AI chips from Nvidia, AMD. Don't expect us to become a leader of AI in South East Asia. Becoming a pioneer/leader in AI, requires substantial resources: Funding, Highly-skilled workforce, Hardware, etc. We have a funding, but can we really compete with the pioneers in the US who throw billions of dollars for development? Those glorifying Malaysian semiconductor industry is laughable, Malaysia do NOT MANUFACTURE these chips in Malaysia (latest 3-5 nanometer chips), the semiconductor industry in Malaysia serves a crucial role in the global supply chain (packaging, testing, and assembly). That doesn't mean Malaysia will be able to acquire these advanced to become the leader in chips for S.E.A. I love it when AI is thrown and glorified.",without latest advanced ai chip nvidia amd expect u become leader ai south east asia becoming pioneer leader ai requires substantial resource funding highly skilled workforce hardware etc funding really compete pioneer u throw billion dollar development glorifying malaysian semiconductor industry laughable malaysia manufacture chip malaysia latest nanometer chip semiconductor industry malaysia serf crucial role global supply chain packaging testing assembly mean malaysia able acquire advanced become leader chip e love ai thrown glorified
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Malatsia wants to create Ai based on Islam teaching built into the Ai..
Will it go bonkers like the world rught now?",Neutral,Malatsia wants to create Ai based on the teachings of Islam built into the Ai... will it go crazy like the world is going now?,malatsia want create ai based teaching islam built ai go crazy like world going
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Malaysian universities have never been known for its AI research, and do not have talents in AI. AI is not something that if we want it, we will have it. The United States and China have invested billions of dollars and working hard for decades to develop and achieve the AI technology that they have now. Malaysia is just another UAE, spending money to buy technology but does not know what to do with it. Malaysia should start with learning lower technology before aiming for high technology like AI.",Negative,"Malaysia is just another UAE, spending money to buy technology but doesn't know what to do with it. Malaysia should start by learning lower technology before aiming for high technology like AI.",malaysia another uae spending money buy technology know malaysia start learning lower technology aiming high technology like ai
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Good Documentary,Positive,Good documentary,good documentary
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Infrastructure is still lacking.,Negative,Infrastructure is still lacking.,infrastructure still lacking
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,I still have my doubts.,Negative,I still have my doubts.,still doubt
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Let's not celebrate too early.,Negative,Let's not celebrate too early.,let u celebrate early
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Hopefully this won't become another white elephant project.,Negative,Hopefully this won't become another white elephant project.,hopefully become another white elephant project
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Happy for our local engineers.,Positive,Happy for our local engineers.,happy local engineer
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Great opportunity for fresh graduates.,Positive,Great opportunity for fresh graduates.,great opportunity fresh graduate
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Hope this helps the economy grow.,Positive,Hope this helps the economy grow.,hope help economy grow
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Nice to see positive developments.,Positive,Nice to see positive developments.,nice see positive development
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Can Malaysia support so many data centres?,Neutral,Can Malaysia support so many data centres?,malaysia support many data centre
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Is NVIDIA opening an office here too?,Neutral,Is NVIDIA opening an office here too?,nvidia opening office
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Anyone knows where this project is located?,Neutral,Anyone knows where this project is located?,anyone know project located
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Looks like Malaysia is focusing more on AI now.,Neutral,Looks like Malaysia is focusing more on AI now.,look like malaysia focusing ai
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Good luck to everyone involved.,Positive,Good luck to everyone involved.,good luck everyone involved
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Keep investing in technology.,Positive,Keep investing in technology.,keep investing technology
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Well done Malaysia.,Positive,Well done Malaysia.,well done malaysia
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Let's see how this turns out.,Neutral,Let's see how this turns out.,let u see turn
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Wonder how long this will take.,Neutral,Wonder how long this will take.,wonder long take
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Interesting announcement.,Neutral,Interesting announcement.,interesting announcement
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Will universities be involved as well?,Neutral,Will universities be involved as well?,university involved well
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Curious how they choose Malaysia.,Neutral,Curious how they choose Malaysia.,curious choose malaysia
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Is this related to the national AI roadmap?,Neutral,Is this related to the national AI roadmap?,related national ai roadmap
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Let's see if this brings more investments.,Neutral,Let's see if this brings more investments.,let u see brings investment
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,I believe this project will bring long-term benefits to the country.,Positive,I believe this project will bring long-term benefits to the country.,believe project bring long term benefit country
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia continues to attract high-value technology investments.,Positive,Malaysia continues to attract high-value technology investments.,malaysia continues attract high value technology investment
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,I appreciate the efforts to make Malaysia more competitive globally.,Positive,I appreciate the efforts to make Malaysia more competitive globally.,appreciate effort make malaysia competitive globally
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,This investment reflects confidence in Malaysia's capabilities.,Positive,This investment reflects confidence in Malaysia's capabilities.,investment reflects confidence malaysia capability
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia is proving that it can compete in advanced technologies.,Positive,Malaysia is proving that it can compete in advanced technologies.,malaysia proving compete advanced technology
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Looking forward to seeing more innovation from this initiative.,Positive,Looking forward to seeing more innovation from this initiative.,looking forward seeing innovation initiative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,This project is a meaningful investment in the country's future.,Positive,This project is a meaningful investment in the country's future.,project meaningful investment country future
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia has the opportunity to become a major AI innovation hub.,Positive,Malaysia has the opportunity to become a major AI innovation hub.,malaysia opportunity become major ai innovation hub
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,This development is beneficial for the next generation of technology professionals.,Positive,This development is beneficial for the next generation of technology professionals.,development beneficial next generation technology professional
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Wonder when construction will start.,Neutral,Wonder when construction will start.,wonder construction start
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Hope there will be more updates soon.,Neutral,Hope there will be more updates soon.,hope update soon
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,AI seems to be growing very fast nowadays.,Neutral,AI seems to be growing very fast nowadays.,ai seems growing fast nowadays
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Anyone knows the expected completion date?,Neutral,Anyone knows the expected completion date?,anyone know expected completion date
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia has great potential in tech.,Positive,Malaysia has great potential in tech.,malaysia great potential tech
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,This is exciting news.,Positive,This is exciting news.,exciting news
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Good to see long-term planning.,Positive,Good to see long-term planning.,good see long term planning
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Hope this inspires more innovation.,Positive,Hope this inspires more innovation.,hope inspires innovation
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,AI is becoming more common now.,Neutral,AI is becoming more common now.,ai becoming common
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Hopefully more updates next month.,Neutral,Hopefully more updates next month.,hopefully update next month
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,We need better execution this time.,Negative,We need better execution this time.,need better execution time
